Generation,Population,Score,Steps,Fitness
63,47,40,1040,1.5384615384615385
63,48,41,2132,0.7884615384615384
63,49,43,1290,1.4333333333333333
63,50,40,1200,1.3333333333333333
63,51,44,1936,1.0
63,52,47,2256,0.9791666666666666
63,53,48,1728,1.3333333333333333
63,54,39,1794,0.8478260869565217
63,55,38,1140,1.2666666666666666
63,56,44,968,2.0
63,57,48,1440,1.6
63,58,39,1599,0.9512195121951219
63,59,45,1035,1.9565217391304348
63,60,47,1880,1.175
63,61,39,1365,1.1142857142857143
63,62,40,1080,1.4814814814814814
63,63,41,1517,1.1081081081081081
63,64,42,2226,0.7924528301886793
63,65,44,2332,0.8301886792452831
63,66,47,893,2.473684210526316
63,67,47,1598,1.3823529411764706
63,68,38,2128,0.6785714285714286
63,69,45,1575,1.2857142857142858
63,70,45,2520,0.8035714285714286
63,71,46,874,2.4210526315789473
63,72,39,1482,1.0263157894736843
63,73,44,1056,1.8333333333333333
63,74,44,1364,1.4193548387096775
63,75,46,2484,0.8518518518518519
63,76,38,1786,0.8085106382978723
63,77,44,1540,1.2571428571428571
63,78,40,2160,0.7407407407407407
63,79,39,1560,0.975
63,80,40,1240,1.2903225806451613
63,81,43,1505,1.2285714285714286
63,82,38,950,1.52
63,83,43,1935,0.9555555555555556
63,84,47,893,2.473684210526316
63,85,42,1470,1.2
63,86,44,836,2.3157894736842106
63,87,46,2116,1.0
63,88,38,1368,1.0555555555555556
63,89,44,836,2.3157894736842106
63,90,38,2052,0.7037037037037037
63,91,42,1806,0.9767441860465116
63,92,48,1968,1.170731707317073
63,93,42,1386,1.2727272727272727
63,94,40,1520,1.0526315789473684
63,95,45,1035,1.9565217391304348
63,96,39,1248,1.21875
63,97,40,1400,1.1428571428571428
63,98,38,2052,0.7037037037037037
63,99,43,2365,0.7818181818181819
64,0,38,1292,1.1176470588235294
64,1,46,2254,0.9387755102040817
64,2,40,1480,1.0810810810810811
64,3,48,2352,0.9795918367346939
64,4,41,1148,1.4642857142857142
64,5,41,1066,1.5769230769230769
64,6,40,1240,1.2903225806451613
64,7,43,1161,1.5925925925925926
64,8,43,989,1.8695652173913044
64,9,44,1100,1.76
64,10,43,2107,0.8775510204081632
64,11,41,1722,0.9761904761904762
64,12,44,2464,0.7857142857142857
64,13,47,1081,2.0434782608695654
64,14,39,1716,0.8863636363636364
64,15,44,1276,1.5172413793103448
64,16,47,2115,1.0444444444444445
64,17,47,1457,1.5161290322580645
64,18,48,2640,0.8727272727272727
64,19,38,1482,0.9743589743589743
64,20,43,1032,1.7916666666666667
64,21,42,1764,1.0
64,22,47,1504,1.46875
64,23,47,940,2.35
64,24,38,1406,1.027027027027027
64,25,39,1014,1.5
64,26,42,2058,0.8571428571428571
64,27,44,836,2.3157894736842106
64,28,41,2050,0.82
64,29,47,1880,1.175
64,30,42,1680,1.05
64,31,48,1584,1.4545454545454546
64,32,48,2304,1.0
64,33,42,1890,0.9333333333333333
64,34,44,1408,1.375
64,35,46,1426,1.4838709677419355
64,36,45,1620,1.25
64,37,47,1081,2.0434782608695654
64,38,41,2050,0.82
64,39,44,968,2.0
64,40,43,1935,0.9555555555555556
64,41,44,2244,0.8627450980392157
64,42,46,1886,1.1219512195121952
64,43,47,2632,0.8392857142857143
64,44,44,1936,1.0
64,45,38,988,1.4615384615384615
64,46,48,2688,0.8571428571428571
64,47,46,1242,1.7037037037037037
64,48,39,780,1.95
64,49,44,2156,0.8979591836734694
64,50,39,1326,1.1470588235294117
64,51,45,1215,1.6666666666666667
64,52,38,1710,0.8444444444444444
64,53,45,1035,1.9565217391304348
64,54,42,1344,1.3125
64,55,47,2162,1.0217391304347827
64,56,46,2392,0.8846153846153846
64,57,39,2028,0.75
64,58,41,1886,0.8913043478260869
64,59,45,2520,0.8035714285714286
64,60,41,1927,0.8723404255319149
64,61,45,2385,0.8490566037735849
64,62,43,1591,1.162162162162162
64,63,46,1564,1.3529411764705883
64,64,42,2142,0.8235294117647058
64,65,41,1353,1.2424242424242424
64,66,42,2268,0.7777777777777778
64,67,46,1150,1.84
64,68,43,1806,1.0238095238095237
64,69,40,1680,0.9523809523809523
64,70,48,1824,1.263157894736842
64,71,41,1312,1.28125
64,72,48,1488,1.5483870967741935
64,73,44,2200,0.88
64,74,45,1755,1.1538461538461537
64,75,40,1840,0.8695652173913043
64,76,45,2385,0.8490566037735849
64,77,41,1558,1.0789473684210527
64,78,40,1440,1.1111111111111112
64,79,42,2352,0.75
64,80,46,1242,1.7037037037037037
64,81,38,1368,1.0555555555555556
64,82,41,2173,0.7735849056603774
64,83,47,1927,1.146341463414634
64,84,40,2040,0.7843137254901961
64,85,47,1128,1.9583333333333333
64,86,40,1520,1.0526315789473684
64,87,44,1628,1.1891891891891893
64,88,45,1215,1.6666666666666667
64,89,44,2244,0.8627450980392157
64,90,46,2162,0.9787234042553191
64,91,44,2112,0.9166666666666666
64,92,48,1584,1.4545454545454546
64,93,42,1134,1.5555555555555556
64,94,39,1755,0.8666666666666667
64,95,44,2200,0.88
64,96,45,990,2.0454545454545454
64,97,41,2009,0.8367346938775511
64,98,38,950,1.52
64,99,45,2250,0.9
65,0,41,1681,1.0
65,1,48,1248,1.8461538461538463
65,2,43,1118,1.6538461538461537
65,3,40,1760,0.9090909090909091
65,4,44,1760,1.1
65,5,46,1702,1.2432432432432432
65,6,46,1702,1.2432432432432432
65,7,42,2100,0.84
65,8,40,1360,1.1764705882352942
65,9,46,1242,1.7037037037037037
65,10,39,819,1.8571428571428572
65,11,49,1225,1.96
65,12,48,2688,0.8571428571428571
65,13,40,1400,1.1428571428571428
65,14,48,1344,1.7142857142857142
65,15,40,1440,1.1111111111111112
65,16,45,1620,1.25
65,17,45,2475,0.8181818181818182
65,18,42,2226,0.7924528301886793
65,19,49,1470,1.6333333333333333
65,20,41,984,1.7083333333333333
65,21,45,1845,1.0975609756097562
65,22,39,1872,0.8125
65,23,39,1482,1.0263157894736843
65,24,43,1247,1.4827586206896552
65,25,46,1472,1.4375
65,26,40,1360,1.1764705882352942
65,27,44,1892,1.0232558139534884
65,28,40,920,1.7391304347826086
65,29,49,2499,0.9607843137254902
65,30,44,1452,1.3333333333333333
65,31,48,2592,0.8888888888888888
65,32,40,1360,1.1764705882352942
65,33,46,1058,2.0
65,34,45,900,2.25
65,35,44,2112,0.9166666666666666
65,36,47,1316,1.6785714285714286
65,37,44,1012,1.9130434782608696
65,38,42,840,2.1
65,39,43,1032,1.7916666666666667
65,40,40,2120,0.7547169811320755
65,41,45,1260,1.6071428571428572
65,42,42,1680,1.05
65,43,40,2160,0.7407407407407407
65,44,44,1276,1.5172413793103448
65,45,43,2408,0.7678571428571429
65,46,42,2184,0.8076923076923077
65,47,48,2112,1.0909090909090908
65,48,42,924,1.9090909090909092
65,49,40,1400,1.1428571428571428
65,50,44,1408,1.375
65,51,47,940,2.35
65,52,41,1845,0.9111111111111111
65,53,44,1408,1.375
65,54,44,1320,1.4666666666666666
65,55,44,2420,0.8
65,56,45,1755,1.1538461538461537
65,57,49,1862,1.2894736842105263
65,58,46,2484,0.8518518518518519
65,59,46,2208,0.9583333333333334
65,60,43,2236,0.8269230769230769
65,61,45,1215,1.6666666666666667
65,62,46,2024,1.0454545454545454
65,63,44,1980,0.9777777777777777
65,64,39,1833,0.8297872340425532
65,65,43,1677,1.1025641025641026
65,66,47,1175,1.88
65,67,43,2064,0.8958333333333334
65,68,40,1720,0.9302325581395349
65,69,49,1225,1.96
65,70,43,1849,1.0
65,71,42,1260,1.4
65,72,40,1040,1.5384615384615385
65,73,40,1520,1.0526315789473684
65,74,45,1575,1.2857142857142858
65,75,40,1320,1.2121212121212122
65,76,46,2484,0.8518518518518519
65,77,44,1408,1.375
65,78,45,1260,1.6071428571428572
65,79,44,880,2.2
65,80,41,1312,1.28125
65,81,40,1200,1.3333333333333333
65,82,42,1932,0.9130434782608695
65,83,43,1376,1.34375
65,84,39,1053,1.4444444444444444
65,85,46,2484,0.8518518518518519
65,86,40,760,2.1052631578947367
65,87,48,1824,1.263157894736842
65,88,42,1680,1.05
65,89,43,2365,0.7818181818181819
65,90,41,861,1.9523809523809523
65,91,47,1175,1.88
65,92,45,1665,1.2162162162162162
65,93,49,1225,1.96
65,94,44,2332,0.8301886792452831
65,95,40,1840,0.8695652173913043
65,96,48,2256,1.0212765957446808
65,97,39,1443,1.054054054054054
65,98,44,968,2.0
65,99,42,2268,0.7777777777777778
66,0,44,1672,1.1578947368421053
66,1,45,2115,0.9574468085106383
66,2,42,1974,0.8936170212765957
66,3,44,924,2.0952380952380953
66,4,45,1395,1.4516129032258065
66,5,49,1960,1.225
66,6,40,960,1.6666666666666667
66,7,42,1596,1.105263157894737
66,8,43,1462,1.2647058823529411
66,9,40,1640,0.975609756097561
66,10,42,882,2.0
66,11,41,1107,1.5185185185185186
66,12,44,1848,1.0476190476190477
66,13,43,1720,1.075
66,14,48,2496,0.9230769230769231
66,15,47,2115,1.0444444444444445
66,16,47,2444,0.9038461538461539
66,17,50,1500,1.6666666666666667
66,18,44,2376,0.8148148148148148
66,19,49,1225,1.96
66,20,42,1218,1.4482758620689655
66,21,43,1161,1.5925925925925926
66,22,49,2646,0.9074074074074074
66,23,45,2250,0.9
66,24,44,1452,1.3333333333333333
66,25,41,2296,0.7321428571428571
66,26,44,1012,1.9130434782608696
66,27,47,2538,0.8703703703703703
66,28,47,1222,1.8076923076923077
66,29,45,1710,1.1842105263157894
66,30,42,924,1.9090909090909092
66,31,40,960,1.6666666666666667
66,32,48,2304,1.0
66,33,49,1029,2.3333333333333335
66,34,50,1600,1.5625
66,35,43,1032,1.7916666666666667
66,36,43,2193,0.8431372549019608
66,37,50,2000,1.25
66,38,48,2304,1.0
66,39,43,903,2.0476190476190474
66,40,45,2475,0.8181818181818182
66,41,46,1058,2.0
66,42,44,1056,1.8333333333333333
66,43,42,1260,1.4
66,44,49,1078,2.227272727272727
66,45,40,2240,0.7142857142857143
66,46,46,1794,1.1794871794871795
66,47,50,1700,1.4705882352941178
66,48,50,1600,1.5625
66,49,43,2064,0.8958333333333334
66,50,45,1530,1.3235294117647058
66,51,43,1935,0.9555555555555556
66,52,44,2156,0.8979591836734694
66,53,40,1840,0.8695652173913043
66,54,42,882,2.0
66,55,41,943,1.7826086956521738
66,56,49,2744,0.875
66,57,44,1320,1.4666666666666666
66,58,47,893,2.473684210526316
66,59,47,2350,0.94
66,60,44,1584,1.2222222222222223
66,61,49,931,2.5789473684210527
66,62,41,1066,1.5769230769230769
66,63,40,1400,1.1428571428571428
66,64,47,1316,1.6785714285714286
66,65,50,1850,1.3513513513513513
66,66,43,2064,0.8958333333333334
66,67,42,2184,0.8076923076923077
66,68,43,1720,1.075
66,69,44,1320,1.4666666666666666
66,70,49,1813,1.3243243243243243
66,71,43,2021,0.9148936170212766
66,72,48,2352,0.9795918367346939
66,73,48,1344,1.7142857142857142
66,74,45,1440,1.40625
66,75,49,1323,1.8148148148148149
66,76,44,1320,1.4666666666666666
66,77,49,1421,1.6896551724137931
66,78,40,1520,1.0526315789473684
66,79,45,1395,1.4516129032258065
66,80,42,1974,0.8936170212765957
66,81,43,2236,0.8269230769230769
66,82,49,1127,2.130434782608696
66,83,48,1584,1.4545454545454546
66,84,41,820,2.05
66,85,46,2300,0.92
66,86,50,1850,1.3513513513513513
66,87,50,1900,1.3157894736842106
66,88,43,2365,0.7818181818181819
66,89,45,1755,1.1538461538461537
66,90,41,1476,1.1388888888888888
66,91,41,1804,0.9318181818181818
66,92,41,2009,0.8367346938775511
66,93,48,2304,1.0
66,94,42,1386,1.2727272727272727
66,95,49,2548,0.9423076923076923
66,96,42,1512,1.1666666666666667
66,97,47,1927,1.146341463414634
66,98,42,1722,1.024390243902439
66,99,45,1935,1.0465116279069768
67,0,48,1440,1.6
67,1,43,1075,1.72
67,2,47,1081,2.0434782608695654
67,3,42,882,2.0
67,4,42,840,2.1
67,5,41,984,1.7083333333333333
67,6,40,1320,1.2121212121212122
67,7,46,2116,1.0
67,8,48,2688,0.8571428571428571
67,9,41,1148,1.4642857142857142
67,10,40,1120,1.4285714285714286
67,11,40,1920,0.8333333333333334
67,12,48,1440,1.6
67,13,50,2250,1.1111111111111112
67,14,43,1892,0.9772727272727273
67,15,45,945,2.142857142857143
67,16,45,2070,0.9782608695652174
67,17,45,2205,0.9183673469387755
67,18,47,2538,0.8703703703703703
67,19,46,1610,1.3142857142857143
67,20,50,1650,1.5151515151515151
67,21,40,1000,1.6
67,22,49,2254,1.065217391304348
67,23,49,1568,1.53125
67,24,41,2173,0.7735849056603774
67,25,42,1386,1.2727272727272727
67,26,45,2340,0.8653846153846154
67,27,43,2107,0.8775510204081632
67,28,45,2520,0.8035714285714286
67,29,43,1935,0.9555555555555556
67,30,40,2240,0.7142857142857143
67,31,47,1598,1.3823529411764706
67,32,50,1100,2.272727272727273
67,33,42,1680,1.05
67,34,47,1927,1.146341463414634
67,35,43,2408,0.7678571428571429
67,36,45,2385,0.8490566037735849
67,37,47,1081,2.0434782608695654
67,38,47,2115,1.0444444444444445
67,39,47,2444,0.9038461538461539
67,40,50,2550,0.9803921568627451
67,41,40,1800,0.8888888888888888
67,42,50,2800,0.8928571428571429
67,43,45,855,2.3684210526315788
67,44,40,1480,1.0810810810810811
67,45,49,1960,1.225
67,46,47,1880,1.175
67,47,42,1008,1.75
67,48,46,966,2.1904761904761907
67,49,49,1127,2.130434782608696
67,50,47,2303,0.9591836734693877
67,51,43,817,2.263157894736842
67,52,50,2500,1.0
67,53,47,1269,1.7407407407407407
67,54,46,2576,0.8214285714285714
67,55,40,1840,0.8695652173913043
67,56,40,960,1.6666666666666667
67,57,49,2156,1.1136363636363635
67,58,47,2021,1.0930232558139534
67,59,47,1222,1.8076923076923077
67,60,48,2592,0.8888888888888888
67,61,44,2464,0.7857142857142857
67,62,42,1134,1.5555555555555556
67,63,47,1175,1.88
67,64,46,2530,0.8363636363636363
67,65,47,2444,0.9038461538461539
67,66,48,1200,1.92
67,67,40,1640,0.975609756097561
67,68,41,1230,1.3666666666666667
67,69,48,2352,0.9795918367346939
67,70,49,1176,2.0416666666666665
67,71,40,2240,0.7142857142857143
67,72,50,2100,1.1904761904761905
67,73,45,900,2.25
67,74,41,1804,0.9318181818181818
67,75,49,1470,1.6333333333333333
67,76,44,2376,0.8148148148148148
67,77,46,2484,0.8518518518518519
67,78,47,1880,1.175
67,79,45,2160,0.9375
67,80,42,2016,0.875
67,81,41,1271,1.3225806451612903
67,82,45,2115,0.9574468085106383
67,83,42,1932,0.9130434782608695
67,84,45,990,2.0454545454545454
67,85,43,1290,1.4333333333333333
67,86,49,931,2.5789473684210527
67,87,42,1176,1.5
67,88,50,2150,1.1627906976744187
67,89,42,2226,0.7924528301886793
67,90,40,1520,1.0526315789473684
67,91,49,1274,1.8846153846153846
67,92,47,1269,1.7407407407407407
67,93,44,2200,0.88
67,94,41,1230,1.3666666666666667
67,95,47,1786,1.236842105263158
67,96,43,1333,1.3870967741935485
67,97,42,1890,0.9333333333333333
67,98,43,1935,0.9555555555555556
67,99,45,1170,1.7307692307692308
68,0,51,2244,1.1590909090909092
68,1,49,1127,2.130434782608696
68,2,41,1845,0.9111111111111111
68,3,43,1892,0.9772727272727273
68,4,51,2703,0.9622641509433962
68,5,49,1470,1.6333333333333333
68,6,45,1530,1.3235294117647058
68,7,51,2601,1.0
68,8,50,2050,1.2195121951219512
68,9,48,1344,1.7142857142857142
68,10,49,2548,0.9423076923076923
68,11,42,1680,1.05
68,12,46,1932,1.0952380952380953
68,13,45,2340,0.8653846153846154
68,14,41,1968,0.8541666666666666
68,15,44,1672,1.1578947368421053
68,16,48,1200,1.92
68,17,45,1935,1.0465116279069768
68,18,45,1845,1.0975609756097562
68,19,41,902,1.8636363636363635
68,20,46,1978,1.069767441860465
68,21,43,1419,1.303030303030303
68,22,42,2352,0.75
68,23,48,1728,1.3333333333333333
68,24,43,2236,0.8269230769230769
68,25,42,1008,1.75
68,26,51,969,2.6842105263157894
68,27,49,1323,1.8148148148148149
68,28,49,1862,1.2894736842105263
68,29,42,1092,1.6153846153846154
68,30,49,2548,0.9423076923076923
68,31,42,1764,1.0
68,32,44,1100,1.76
68,33,45,2475,0.8181818181818182
68,34,48,1968,1.170731707317073
68,35,42,1260,1.4
68,36,45,1260,1.6071428571428572
68,37,47,2303,0.9591836734693877
68,38,51,1224,2.125
68,39,45,1215,1.6666666666666667
68,40,42,2226,0.7924528301886793
68,41,51,1989,1.3076923076923077
68,42,45,1260,1.6071428571428572
68,43,47,2209,1.0
68,44,50,2350,1.0638297872340425
68,45,44,1496,1.2941176470588236
68,46,50,2200,1.1363636363636365
68,47,49,1813,1.3243243243243243
68,48,45,1980,1.0227272727272727
68,49,49,1323,1.8148148148148149
68,50,46,920,2.3
68,51,43,2021,0.9148936170212766
68,52,46,2070,1.0222222222222221
68,53,48,2640,0.8727272727272727
68,54,42,2142,0.8235294117647058
68,55,41,1230,1.3666666666666667
68,56,44,2464,0.7857142857142857
68,57,45,1035,1.9565217391304348
68,58,49,980,2.45
68,59,45,1395,1.4516129032258065
68,60,47,940,2.35
68,61,44,1276,1.5172413793103448
68,62,44,1716,1.1282051282051282
68,63,49,1911,1.2564102564102564
68,64,50,1150,2.1739130434782608
68,65,41,861,1.9523809523809523
68,66,50,2100,1.1904761904761905
68,67,50,2100,1.1904761904761905
68,68,48,1200,1.92
68,69,49,1764,1.3611111111111112
68,70,51,2244,1.1590909090909092
68,71,48,1248,1.8461538461538463
68,72,42,1008,1.75
68,73,49,1127,2.130434782608696
68,74,47,2115,1.0444444444444445
68,75,50,2800,0.8928571428571429
68,76,47,987,2.238095238095238
68,77,43,989,1.8695652173913044
68,78,43,1763,1.048780487804878
68,79,47,1363,1.6206896551724137
68,80,46,1932,1.0952380952380953
68,81,46,2576,0.8214285714285714
68,82,50,1200,2.0833333333333335
68,83,44,880,2.2
68,84,42,1554,1.135135135135135
68,85,41,1845,0.9111111111111111
68,86,45,1485,1.3636363636363635
68,87,41,1968,0.8541666666666666
68,88,51,1887,1.3783783783783783
68,89,45,1440,1.40625
68,90,41,779,2.1578947368421053
68,91,44,2112,0.9166666666666666
68,92,44,1980,0.9777777777777777
68,93,48,1968,1.170731707317073
68,94,46,1932,1.0952380952380953
68,95,44,1276,1.5172413793103448
68,96,41,1435,1.1714285714285715
68,97,41,2091,0.803921568627451
68,98,51,1071,2.4285714285714284
68,99,47,2350,0.94
69,0,50,1600,1.5625
69,1,50,2150,1.1627906976744187
69,2,50,1000,2.5
69,3,46,1242,1.7037037037037037
69,4,43,1849,1.0
69,5,49,1323,1.8148148148148149
69,6,44,2288,0.8461538461538461
69,7,45,2520,0.8035714285714286
69,8,51,2499,1.0408163265306123
69,9,49,980,2.45
69,10,42,798,2.210526315789474
69,11,45,2340,0.8653846153846154
69,12,51,2754,0.9444444444444444
69,13,50,1850,1.3513513513513513
69,14,44,1100,1.76
69,15,41,1640,1.025
69,16,50,1600,1.5625
69,17,43,1720,1.075
69,18,41,1804,0.9318181818181818
69,19,46,1840,1.15
69,20,51,1581,1.6451612903225807
69,21,50,950,2.6315789473684212
69,22,43,1720,1.075
69,23,49,2352,1.0208333333333333
69,24,43,1591,1.162162162162162
69,25,41,1435,1.1714285714285715
69,26,41,1271,1.3225806451612903
69,27,50,2050,1.2195121951219512
69,28,48,2688,0.8571428571428571
69,29,50,1300,1.9230769230769231
69,30,45,1530,1.3235294117647058
69,31,42,1386,1.2727272727272727
69,32,47,2585,0.8545454545454545
69,33,48,1968,1.170731707317073
69,34,51,2295,1.1333333333333333
69,35,44,836,2.3157894736842106
69,36,44,2376,0.8148148148148148
69,37,45,1305,1.5517241379310345
69,38,49,2156,1.1136363636363635
69,39,51,2244,1.1590909090909092
69,40,45,2430,0.8333333333333334
69,41,51,1326,1.9615384615384615
69,42,44,1056,1.8333333333333333
69,43,46,2024,1.0454545454545454
69,44,45,1125,1.8
69,45,43,903,2.0476190476190474
69,46,50,1350,1.8518518518518519
69,47,44,1760,1.1
69,48,49,1568,1.53125
69,49,41,820,2.05
69,50,44,836,2.3157894736842106
69,51,44,1012,1.9130434782608696
69,52,51,2652,0.9807692307692307
69,53,45,2430,0.8333333333333334
69,54,44,1716,1.1282051282051282
69,55,46,2116,1.0
69,56,46,874,2.4210526315789473
69,57,49,1372,1.75
69,58,44,2244,0.8627450980392157
69,59,48,960,2.4
69,60,47,1833,1.205128205128205
69,61,48,2400,0.96
69,62,48,1536,1.5
69,63,45,1845,1.0975609756097562
69,64,51,2040,1.275
69,65,43,1462,1.2647058823529411
69,66,46,2392,0.8846153846153846
69,67,43,1290,1.4333333333333333
69,68,44,2420,0.8
69,69,43,1591,1.162162162162162
69,70,41,1230,1.3666666666666667
69,71,41,861,1.9523809523809523
69,72,44,1672,1.1578947368421053
69,73,48,2640,0.8727272727272727
69,74,50,1250,2.0
69,75,47,2350,0.94
69,76,45,1215,1.6666666666666667
69,77,43,1849,1.0
69,78,41,2091,0.803921568627451
69,79,42,2016,0.875
69,80,47,1786,1.236842105263158
69,81,49,1862,1.2894736842105263
69,82,41,1763,0.9534883720930233
69,83,50,2650,0.9433962264150944
69,84,48,912,2.526315789473684
69,85,47,1363,1.6206896551724137
69,86,43,1806,1.0238095238095237
69,87,47,1269,1.7407407407407407
69,88,44,1540,1.2571428571428571
69,89,49,1911,1.2564102564102564
69,90,41,1886,0.8913043478260869
69,91,42,1260,1.4
69,92,49,1029,2.3333333333333335
69,93,50,1400,1.7857142857142858
69,94,48,1728,1.3333333333333333
69,95,51,1020,2.55
69,96,41,861,1.9523809523809523
69,97,41,984,1.7083333333333333
69,98,49,1323,1.8148148148148149
69,99,50,1000,2.5
70,0,47,1645,1.3428571428571427
70,1,52,2548,1.0612244897959184
70,2,43,1677,1.1025641025641026
70,3,45,1485,1.3636363636363635
70,4,44,1144,1.6923076923076923
70,5,51,1428,1.8214285714285714
70,6,46,1978,1.069767441860465
70,7,51,1275,2.04
70,8,47,1645,1.3428571428571427
70,9,47,2491,0.8867924528301887
70,10,48,2256,1.0212765957446808
70,11,51,1887,1.3783783783783783
70,12,45,2160,0.9375
70,13,48,1536,1.5
70,14,49,2303,1.0425531914893618
70,15,44,2288,0.8461538461538461
70,16,52,2860,0.9454545454545454
70,17,52,1144,2.3636363636363638
70,18,49,2009,1.1951219512195121
70,19,49,2352,1.0208333333333333
70,20,44,1540,1.2571428571428571
70,21,42,2100,0.84
70,22,46,1702,1.2432432432432432
70,23,50,2200,1.1363636363636365
70,24,49,1519,1.5806451612903225
70,25,48,1344,1.7142857142857142
70,26,44,1276,1.5172413793103448
70,27,52,1768,1.5294117647058822
70,28,52,2184,1.2380952380952381
